Raw Text,JSON Text
Stream of thought 6 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 6, ""stream_of_thought"": ""Stream of thought 6 for Therapist with Many Clients.""}"
Stream of thought 7 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 7, ""stream_of_thought"": ""Stream of thought 7 for Therapist with Many Clients.""}"
Stream of thought 8 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 8, ""stream_of_thought"": ""Stream of thought 8 for Therapist with Many Clients.""}"
Stream of thought 9 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 9, ""stream_of_thought"": ""Stream of thought 9 for Therapist with Many Clients.""}"
Stream of thought 10 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 10, ""stream_of_thought"": ""Stream of thought 10 for Therapist with Many Clients.""}"
Stream of thought 11 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 11, ""stream_of_thought"": ""Stream of thought 11 for Therapist with Many Clients.""}"
Stream of thought 12 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 12, ""stream_of_thought"": ""Stream of thought 12 for Therapist with Many Clients.""}"
Stream of thought 13 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 13, ""stream_of_thought"": ""Stream of thought 13 for Therapist with Many Clients.""}"
Stream of thought 14 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 14, ""stream_of_thought"": ""Stream of thought 14 for Therapist with Many Clients.""}"
Stream of thought 15 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 15, ""stream_of_thought"": ""Stream of thought 15 for Therapist with Many Clients.""}"
Stream of thought 16 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 16, ""stream_of_thought"": ""Stream of thought 16 for Therapist with Many Clients.""}"
Stream of thought 17 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 17, ""stream_of_thought"": ""Stream of thought 17 for Therapist with Many Clients.""}"
Stream of thought 18 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 18, ""stream_of_thought"": ""Stream of thought 18 for Therapist with Many Clients.""}"
Stream of thought 19 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 19, ""stream_of_thought"": ""Stream of thought 19 for Therapist with Many Clients.""}"
Stream of thought 20 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 20, ""stream_of_thought"": ""Stream of thought 20 for Therapist with Many Clients.""}"
Stream of thought 21 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 21, ""stream_of_thought"": ""Stream of thought 21 for Therapist with Many Clients.""}"
Stream of thought 22 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 22, ""stream_of_thought"": ""Stream of thought 22 for Therapist with Many Clients.""}"
Stream of thought 23 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 23, ""stream_of_thought"": ""Stream of thought 23 for Therapist with Many Clients.""}"
Stream of thought 24 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 24, ""stream_of_thought"": ""Stream of thought 24 for Therapist with Many Clients.""}"
Stream of thought 25 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 25, ""stream_of_thought"": ""Stream of thought 25 for Therapist with Many Clients.""}"
Stream of thought 26 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 26, ""stream_of_thought"": ""Stream of thought 26 for Therapist with Many Clients.""}"
Stream of thought 27 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 27, ""stream_of_thought"": ""Stream of thought 27 for Therapist with Many Clients.""}"
Stream of thought 28 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 28, ""stream_of_thought"": ""Stream of thought 28 for Therapist with Many Clients.""}"
Stream of thought 29 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 29, ""stream_of_thought"": ""Stream of thought 29 for Therapist with Many Clients.""}"
Stream of thought 30 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 30, ""stream_of_thought"": ""Stream of thought 30 for Therapist with Many Clients.""}"
Stream of thought 31 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 31, ""stream_of_thought"": ""Stream of thought 31 for Therapist with Many Clients.""}"
Stream of thought 32 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 32, ""stream_of_thought"": ""Stream of thought 32 for Therapist with Many Clients.""}"
Stream of thought 33 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 33, ""stream_of_thought"": ""Stream of thought 33 for Therapist with Many Clients.""}"
Stream of thought 34 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 34, ""stream_of_thought"": ""Stream of thought 34 for Therapist with Many Clients.""}"
Stream of thought 35 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 35, ""stream_of_thought"": ""Stream of thought 35 for Therapist with Many Clients.""}"
Stream of thought 36 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 36, ""stream_of_thought"": ""Stream of thought 36 for Therapist with Many Clients.""}"
Stream of thought 37 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 37, ""stream_of_thought"": ""Stream of thought 37 for Therapist with Many Clients.""}"
Stream of thought 38 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 38, ""stream_of_thought"": ""Stream of thought 38 for Therapist with Many Clients.""}"
Stream of thought 39 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 39, ""stream_of_thought"": ""Stream of thought 39 for Therapist with Many Clients.""}"
Stream of thought 40 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 40, ""stream_of_thought"": ""Stream of thought 40 for Therapist with Many Clients.""}"
Stream of thought 41 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 41, ""stream_of_thought"": ""Stream of thought 41 for Therapist with Many Clients.""}"
Stream of thought 42 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 42, ""stream_of_thought"": ""Stream of thought 42 for Therapist with Many Clients.""}"
Stream of thought 43 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 43, ""stream_of_thought"": ""Stream of thought 43 for Therapist with Many Clients.""}"
Stream of thought 44 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 44, ""stream_of_thought"": ""Stream of thought 44 for Therapist with Many Clients.""}"
Stream of thought 45 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 45, ""stream_of_thought"": ""Stream of thought 45 for Therapist with Many Clients.""}"
Stream of thought 46 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 46, ""stream_of_thought"": ""Stream of thought 46 for Therapist with Many Clients.""}"
Stream of thought 47 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 47, ""stream_of_thought"": ""Stream of thought 47 for Therapist with Many Clients.""}"
Stream of thought 48 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 48, ""stream_of_thought"": ""Stream of thought 48 for Therapist with Many Clients.""}"
Stream of thought 49 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 49, ""stream_of_thought"": ""Stream of thought 49 for Therapist with Many Clients.""}"
Stream of thought 50 for Therapist with Many Clients.,"{""profile_name"": ""Therapist with Many Clients"", ""profile_description"": ""44-year-old counselor handling 25+ sessions per week"", ""thought_number"": 50, ""stream_of_thought"": ""Stream of thought 50 for Therapist with Many Clients.""}"
Stream of thought 1 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 1 for Overwhelmed College Student.""}"
Stream of thought 2 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 2, ""stream_of_thought"": ""Stream of thought 2 for Overwhelmed College Student.""}"
Stream of thought 3 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 3, ""stream_of_thought"": ""Stream of thought 3 for Overwhelmed College Student.""}"
Stream of thought 4 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 4, ""stream_of_thought"": ""Stream of thought 4 for Overwhelmed College Student.""}"
Stream of thought 5 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 5, ""stream_of_thought"": ""Stream of thought 5 for Overwhelmed College Student.""}"
Stream of thought 6 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 6, ""stream_of_thought"": ""Stream of thought 6 for Overwhelmed College Student.""}"
Stream of thought 7 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 7, ""stream_of_thought"": ""Stream of thought 7 for Overwhelmed College Student.""}"
Stream of thought 8 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 8, ""stream_of_thought"": ""Stream of thought 8 for Overwhelmed College Student.""}"
Stream of thought 9 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 9, ""stream_of_thought"": ""Stream of thought 9 for Overwhelmed College Student.""}"
Stream of thought 10 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 10, ""stream_of_thought"": ""Stream of thought 10 for Overwhelmed College Student.""}"
Stream of thought 11 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 11, ""stream_of_thought"": ""Stream of thought 11 for Overwhelmed College Student.""}"
Stream of thought 12 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 12, ""stream_of_thought"": ""Stream of thought 12 for Overwhelmed College Student.""}"
Stream of thought 13 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 13, ""stream_of_thought"": ""Stream of thought 13 for Overwhelmed College Student.""}"
Stream of thought 14 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 14, ""stream_of_thought"": ""Stream of thought 14 for Overwhelmed College Student.""}"
Stream of thought 15 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 15, ""stream_of_thought"": ""Stream of thought 15 for Overwhelmed College Student.""}"
Stream of thought 16 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 16, ""stream_of_thought"": ""Stream of thought 16 for Overwhelmed College Student.""}"
Stream of thought 17 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 17, ""stream_of_thought"": ""Stream of thought 17 for Overwhelmed College Student.""}"
Stream of thought 18 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 18, ""stream_of_thought"": ""Stream of thought 18 for Overwhelmed College Student.""}"
Stream of thought 19 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 19, ""stream_of_thought"": ""Stream of thought 19 for Overwhelmed College Student.""}"
Stream of thought 20 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 20, ""stream_of_thought"": ""Stream of thought 20 for Overwhelmed College Student.""}"
Stream of thought 21 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 21, ""stream_of_thought"": ""Stream of thought 21 for Overwhelmed College Student.""}"
Stream of thought 22 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 22, ""stream_of_thought"": ""Stream of thought 22 for Overwhelmed College Student.""}"
Stream of thought 23 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 23, ""stream_of_thought"": ""Stream of thought 23 for Overwhelmed College Student.""}"
Stream of thought 24 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 24, ""stream_of_thought"": ""Stream of thought 24 for Overwhelmed College Student.""}"
Stream of thought 25 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 25, ""stream_of_thought"": ""Stream of thought 25 for Overwhelmed College Student.""}"
Stream of thought 26 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 26, ""stream_of_thought"": ""Stream of thought 26 for Overwhelmed College Student.""}"
Stream of thought 27 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 27, ""stream_of_thought"": ""Stream of thought 27 for Overwhelmed College Student.""}"
Stream of thought 28 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 28, ""stream_of_thought"": ""Stream of thought 28 for Overwhelmed College Student.""}"
Stream of thought 29 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 29, ""stream_of_thought"": ""Stream of thought 29 for Overwhelmed College Student.""}"
Stream of thought 30 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 30, ""stream_of_thought"": ""Stream of thought 30 for Overwhelmed College Student.""}"
Stream of thought 31 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 31, ""stream_of_thought"": ""Stream of thought 31 for Overwhelmed College Student.""}"
Stream of thought 32 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 32, ""stream_of_thought"": ""Stream of thought 32 for Overwhelmed College Student.""}"
Stream of thought 33 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 33, ""stream_of_thought"": ""Stream of thought 33 for Overwhelmed College Student.""}"
Stream of thought 34 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 34, ""stream_of_thought"": ""Stream of thought 34 for Overwhelmed College Student.""}"
Stream of thought 35 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 35, ""stream_of_thought"": ""Stream of thought 35 for Overwhelmed College Student.""}"
Stream of thought 36 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 36, ""stream_of_thought"": ""Stream of thought 36 for Overwhelmed College Student.""}"
Stream of thought 37 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 37, ""stream_of_thought"": ""Stream of thought 37 for Overwhelmed College Student.""}"
Stream of thought 38 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 38, ""stream_of_thought"": ""Stream of thought 38 for Overwhelmed College Student.""}"
Stream of thought 39 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 39, ""stream_of_thought"": ""Stream of thought 39 for Overwhelmed College Student.""}"
Stream of thought 40 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 40, ""stream_of_thought"": ""Stream of thought 40 for Overwhelmed College Student.""}"
Stream of thought 41 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 41, ""stream_of_thought"": ""Stream of thought 41 for Overwhelmed College Student.""}"
Stream of thought 42 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 42, ""stream_of_thought"": ""Stream of thought 42 for Overwhelmed College Student.""}"
Stream of thought 43 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 43, ""stream_of_thought"": ""Stream of thought 43 for Overwhelmed College Student.""}"
Stream of thought 44 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 44, ""stream_of_thought"": ""Stream of thought 44 for Overwhelmed College Student.""}"
Stream of thought 45 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 45, ""stream_of_thought"": ""Stream of thought 45 for Overwhelmed College Student.""}"
Stream of thought 46 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 46, ""stream_of_thought"": ""Stream of thought 46 for Overwhelmed College Student.""}"
Stream of thought 47 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 47, ""stream_of_thought"": ""Stream of thought 47 for Overwhelmed College Student.""}"
Stream of thought 48 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 48, ""stream_of_thought"": ""Stream of thought 48 for Overwhelmed College Student.""}"
Stream of thought 49 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 49, ""stream_of_thought"": ""Stream of thought 49 for Overwhelmed College Student.""}"
Stream of thought 50 for Overwhelmed College Student.,"{""profile_name"": ""Overwhelmed College Student"", ""profile_description"": ""21-year-old juggling studies, part-time work, and future plans"", ""thought_number"": 50, ""stream_of_thought"": ""Stream of thought 50 for Overwhelmed College Student.""}"
Stream of thought 1 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 1, ""stream_of_thought"": ""Stream of thought 1 for Retired but Restless.""}"
Stream of thought 2 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 2, ""stream_of_thought"": ""Stream of thought 2 for Retired but Restless.""}"
Stream of thought 3 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 3, ""stream_of_thought"": ""Stream of thought 3 for Retired but Restless.""}"
Stream of thought 4 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 4, ""stream_of_thought"": ""Stream of thought 4 for Retired but Restless.""}"
Stream of thought 5 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 5, ""stream_of_thought"": ""Stream of thought 5 for Retired but Restless.""}"
Stream of thought 6 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 6, ""stream_of_thought"": ""Stream of thought 6 for Retired but Restless.""}"
Stream of thought 7 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 7, ""stream_of_thought"": ""Stream of thought 7 for Retired but Restless.""}"
Stream of thought 8 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 8, ""stream_of_thought"": ""Stream of thought 8 for Retired but Restless.""}"
Stream of thought 9 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 9, ""stream_of_thought"": ""Stream of thought 9 for Retired but Restless.""}"
Stream of thought 10 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 10, ""stream_of_thought"": ""Stream of thought 10 for Retired but Restless.""}"
Stream of thought 11 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 11, ""stream_of_thought"": ""Stream of thought 11 for Retired but Restless.""}"
Stream of thought 12 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 12, ""stream_of_thought"": ""Stream of thought 12 for Retired but Restless.""}"
Stream of thought 13 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 13, ""stream_of_thought"": ""Stream of thought 13 for Retired but Restless.""}"
Stream of thought 14 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 14, ""stream_of_thought"": ""Stream of thought 14 for Retired but Restless.""}"
Stream of thought 15 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 15, ""stream_of_thought"": ""Stream of thought 15 for Retired but Restless.""}"
Stream of thought 16 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 16, ""stream_of_thought"": ""Stream of thought 16 for Retired but Restless.""}"
Stream of thought 17 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 17, ""stream_of_thought"": ""Stream of thought 17 for Retired but Restless.""}"
Stream of thought 18 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 18, ""stream_of_thought"": ""Stream of thought 18 for Retired but Restless.""}"
Stream of thought 19 for Retired but Restless.,"{""profile_name"": ""Retired but Restless"", ""profile_description"": ""62-year-old retired civil servant"", ""thought_number"": 19, ""stream_of_thought"": ""Stream of thought 19 for Retired but Restless.""}"
